combinations,nombredoccurrence,audienceScoremoyenne,tomatoMetermoyen
"('Feminist', 'Revisionist')",1,43.0,56.0
"('Crime', 'Reboot')",1,51.0,21.0
"('Crime', 'Prison')",1,63.0,25.0
"('Auto', 'Romance')",1,39.0,41.0
"('Feminist', 'Satire')",1,60.0,83.0
"('Crime', 'Pre-Code')",1,91.0,89.0
"('Feminist', 'Sports')",1,84.0,81.0
"('Gay', 'Gross-out')",1,72.0,84.0
"('Crime', 'Glamorized')",1,77.0,97.0
"('Anti-war', 'Comedy')",1,73.0,90.0
"('Buddy', 'Revisionist')",1,43.0,56.0
"('Film', 'Religious')",1,83.0,
"('Filipino', 'Superhero')",1,11.0,
"('Filipino', 'Thriller')",1,93.0,
"('Auto', 'Fantasy')",1,39.0,41.0
"('Auto', 'Family-Oriented')",1,57.0,60.0
"('Buddy', 'Heavenly')",1,34.0,10.0
"('Film', 'Holiday')",1,39.0,5.0
"('Buddy', 'Horror')",1,37.0,47.0
"('Auto', 'Computer')",1,80.0,74.0
"('Buddy', 'Hybrid')",1,65.0,80.0
"('Auto', 'Chinese')",1,61.0,29.0
"('Film', 'Martial')",1,57.0,70.0
"('Buddy', 'Jungle')",1,66.0,69.0
"('Film', 'Medical')",1,,
"('Film', 'Music')",1,90.0,91.0
"('Crime', 'Mumblecore')",1,37.0,27.0
"('Auto', 'Chase')",1,61.0,29.0
"('Film', 'Neo-noir')",1,,
"('Auto', 'Buddy')",1,61.0,29.0
"('Auto', 'Biographical')",1,51.0,
"('Art', 'Workplace')",1,70.0,75.0
"('Film', 'Roadshow')",1,67.0,33.0
"('Art', 'Film')",1,75.0,79.0
"('Art', 'Thriller')",1,81.0,63.0
"('Film', 'Slice')",1,65.0,26.0
"('Art', 'Swashbuckler')",1,80.0,86.0
"('Buddy', 'Melodrama')",1,,
"('Film', 'Science')",1,55.0,
"('Art', 'Sex')",1,75.0,79.0
"('Art', 'Science')",1,70.0,78.0
"('Film', 'Short')",1,24.0,
"('Buddy', 'Natural')",1,37.0,47.0
"('Crime', 'Marriage')",1,,
"('Film', 'Slasher')",1,85.0,68.0
"('Buddy', 'New')",1,87.0,89.0
"('Art', 'Horror')",1,72.0,60.0
"('Film', 'Steampunk')",1,57.0,70.0
"('Film', 'Surrealism')",1,76.0,81.0
"('Film', 'Swashbuckler')",1,80.0,
"('Art', 'Mystery')",1,81.0,63.0
"('Buddy', 'Political')",1,64.0,47.0
"('Crime', 'Hybrid')",1,38.0,
"('Buddy', 'Prison')",1,75.0,69.0
"('Crime', 'Holiday')",1,75.0,78.0
"('Art', 'Indie')",1,87.0,95.0
"('Film', 'Psychological')",1,85.0,68.0
"('Art', 'War')",1,82.0,82.0
"('Foreign', 'Satire')",1,63.0,83.0
"('Gangster', 'Music')",1,80.0,81.0
"('Gay', 'Hybrid')",1,93.0,30.0
"('Gay', 'Horror')",1,72.0,84.0
"('Future', 'Kafkaesque')",1,90.0,98.0
"('Future', 'Satire')",1,90.0,98.0
"('Art', 'Family')",1,87.0,95.0
"('Gangster', 'Horror')",1,43.0,86.0
"('Art', 'Experimental')",1,70.0,78.0
"('Gangster', 'Japanese')",1,50.0,
"('Gangster', 'Martial')",1,50.0,
"('Gangster', 'Mystery')",1,24.0,22.0
"('Gay', 'Musical')",1,51.0,43.0
"('Art', 'Erotica')",1,75.0,79.0
"('Auto', 'Horror')",1,64.0,81.0
"('Art', 'Erotic')",1,70.0,78.0
"('Art', 'Documentary')",1,68.0,74.0
"('Art', 'Czechoslovak')",1,84.0,94.0
"('Gangster', 'Science')",1,19.0,5.0
"('Gangster', 'Screwball')",1,42.0,45.0
"('Buddy', 'Remake')",1,47.0,67.0
"('Gangster', 'Television')",1,30.0,
"('Art', 'Costume')",1,75.0,79.0
"('Gothic', 'Supernatural')",1,38.0,
"('Foreign', 'Slapstick')",1,63.0,83.0
"('Art', 'Avant-garde')",1,70.0,78.0
"('Future', 'Japanese')",1,90.0,66.0
"('Art', 'Chinese')",1,70.0,78.0
"('Gay', 'Period')",1,44.0,45.0
"('Gay', 'Prison')",1,61.0,71.0
"('Buddy', 'Sci-Fi')",1,75.0,82.0
"('Art', 'Buddy')",1,78.0,91.0
"('Art', 'Bollywood')",1,90.0,
"('Crime', 'Feminist')",1,43.0,56.0
"('Gay', 'School')",1,51.0,43.0
"('Gay', 'Sports')",1,72.0,56.0
"('Gothic', 'Steampunk')",1,63.0,72.0
"('Archives', 'Indie')",1,68.0,35.0
"('Gay', 'Western')",1,93.0,30.0
"('Gay', 'Workplace')",1,67.0,94.0
"('Archives', 'Comedy-drama')",1,68.0,35.0
"('Glamorized', 'Martial')",1,77.0,97.0
"('Glamorized', 'Spy')",1,77.0,97.0
"('Gothic', 'Indie')",1,38.0,
"('Gothic', 'Political')",1,38.0,
"('Gothic', 'Psychological')",1,38.0,
"('Avant-garde', 'Comedy')",1,100.0,
"('Avant-garde', 'Chinese')",1,70.0,78.0
"('Buddy', 'Dance')",1,79.0,96.0
"('Fantasy', 'Western')",1,72.0,100.0
"('Anti-war', 'Parody')",1,61.0,44.0
"('Anti-war', 'Musical')",1,72.0,80.0
"('Anti-war', 'Film')",1,76.0,81.0
"('Gross-out', 'Slasher')",1,19.0,0.0
"('Gross-out', 'Softcore')",1,75.0,67.0
"('Anti-war', 'Ensemble')",1,76.0,81.0
"('Creature', 'Slasher')",1,18.0,14.0
"('Gross-out', 'Stop')",1,75.0,67.0
"('Gross-out', 'Surrealism')",1,56.0,11.0
"('Creature', 'Slapstick')",1,85.0,89.0
"('Crime', 'Dance')",1,83.0,14.0
"('Creature', 'Screwball')",1,85.0,89.0
"('Apocalyptic', 'Black')",1,86.0,89.0
"('Gross', 'World')",1,70.0,
"('Gross', 'LGBT')",1,54.0,12.0
"('Crime', 'Escape')",1,42.0,29.0
"('Apocalyptic', 'Time')",1,63.0,
"('Apocalyptic', 'Science')",1,63.0,
"('Gross', 'Pornographic')",1,75.0,67.0
"('Buddy', 'Steampunk')",1,41.0,36.0
"('Apocalyptic', 'Satire')",1,63.0,
"('Gross-out', 'Science')",1,75.0,67.0
"('Anti-war', 'Period')",1,76.0,81.0
"('Creature', 'Splatter')",1,87.0,89.0
"('Animation', 'Revisionist')",1,87.0,89.0
"('Animation', 'Political')",1,83.0,
"('Animation', 'Period')",1,38.0,
"('Costume', 'Stop')",1,87.0,77.0
"('Documentary', 'Interpersonal')",1,,17.0
"('Animation', 'Mockumentary')",1,70.0,79.0
"('Costume', 'Sports')",1,83.0,72.0
"('Horror', 'Tamil')",1,72.0,
"('Horror', 'Television')",1,22.0,
"('Horror', 'Time')",1,87.0,77.0
"('Apocalyptic', 'Zombie')",1,86.0,89.0
"('Anti-war', 'Surrealism')",1,76.0,81.0
"('Historical', 'Martial')",1,69.0,79.0
"('Creature', 'Educational')",1,90.0,96.0
"('Gross-out', 'LGBT')",1,54.0,12.0
"('Creature', 'Western')",1,33.0,
"('Creature', 'Thriller')",1,33.0,
"('Anti-war', 'Thriller')",1,73.0,90.0
"('Creature', 'Teen')",1,33.0,
"('Gross-out', 'Pornographic')",1,75.0,67.0
"('Creature', 'Stop')",1,87.0,89.0
"('Buddy', 'Stop')",1,63.0,33.0
"('Apocalyptic', 'Musical')",1,63.0,
"('Gross', 'Science')",1,75.0,67.0
"('Hip', 'Stand-up')",1,74.0,92.0
"('Heist', 'World')",1,90.0,89.0
"('Anime', 'Parody')",1,57.0,
"('Business', 'Indie')",1,47.0,25.0
"('Hip', 'Music')",1,74.0,92.0
"('Anime', 'Mystery')",1,43.0,64.0
"('Anime', 'Musical')",1,68.0,86.0
"('Hip', 'Romance')",1,25.0,14.0
"('Hip', 'Romantic')",1,25.0,14.0
"('Hip', 'Sports')",1,82.0,
"('Business', 'Social')",1,47.0,25.0
"('Heist', 'Teen')",1,42.0,28.0
"('Anthology', 'Comedy-drama')",1,56.0,75.0
"('Heavenly', 'Superhero')",1,27.0,20.0
"('Heavenly', 'Stop')",1,27.0,20.0
"('Heavenly', 'Slapstick')",1,,96.0
"('Hardcore', 'Pornographic')",1,56.0,
"('Haunted', 'Heaven-Can-Wait')",1,82.0,85.0
"('Anti-war', 'Comedy-drama')",1,73.0,90.0
"('Business', 'Culture')",1,47.0,25.0
"('Creature', 'Road-Horror')",1,50.0,50.0
"('Anime', 'Romance')",1,86.0,
"('Heist', 'Suspense')",1,80.0,80.0
"('Apocalyptic', 'Martial')",1,63.0,
"('Gross', 'War')",1,83.0,
"('Apocalyptic', 'Indie')",1,63.0,
"('Apocalyptic', 'Horror')",1,86.0,89.0
"('Gross', 'Slasher')",1,19.0,0.0
"('Gross', 'Softcore')",1,75.0,67.0
"('Buddy', 'Time')",1,75.0,82.0
"('Gross', 'Stop')",1,75.0,67.0
"('Gross', 'Surrealism')",1,56.0,11.0
"('Apocalyptic', 'Comedy')",1,86.0,89.0
"('Buddy', 'War')",1,41.0,36.0
"('Gross-out', 'Haunted')",1,52.0,14.0
"('Heist', 'Slapstick')",1,44.0,
"('Gross-out', 'War')",1,83.0,
"('Gross-out', 'World')",1,70.0,
"('Gulf', 'War')",1,77.0,94.0
"('Heist', 'Musical')",1,70.0,40.0
"('Business', 'Documentary')",1,47.0,25.0
"('Heist', 'Religious')",1,56.0,12.0
"('Creature', 'Mystery')",1,84.0,
"('Business', 'Drama')",1,47.0,25.0
"('Anime', 'Sword')",1,68.0,86.0
"('Animation', 'Pornographic')",1,56.0,
"('Costume', 'Teen')",1,57.0,51.0
"('Historical', 'Political')",1,46.0,
"('Historical', 'Religious')",1,79.0,75.0
"('Courtroom', 'Gangster')",1,50.0,
"('Courtroom', 'Film')",1,,
"('Caper', ""Children's"")",1,53.0,83.0
"('Animation', 'Sword')",1,68.0,86.0
"('Courtroom', 'Domestic')",1,46.0,57.0
"('Camp', 'Superhero')",1,54.0,
"('Horror', 'Political')",1,38.0,
"('Camp', 'Parody')",1,54.0,
"('Anime', 'Dystopia')",1,83.0,
"('Historical', 'Satire')",1,85.0,
"('Courtroom', 'LGBT')",1,,
"('Historical', 'Silent')",1,79.0,75.0
"('Camp', 'Fantasy')",1,54.0,
"('Anime', 'Historical')",1,,
"('History', 'Indian')",1,,
"('History', 'Indie')",1,,
"('Experimental', 'Family')",1,74.0,96.0
"('History', 'New')",1,,
"('Courtroom', 'Social')",1,64.0,30.0
"('History', 'Period')",1,,
"('Horror', 'Mumblecore')",1,49.0,79.0
"('Horror', 'Media')",1,58.0,82.0
"('History', 'Revisionist')",1,,
"('Holiday', 'Religious')",1,66.0,48.0
"('Avant-garde', 'Buddy')",1,89.0,50.0
"('Crime', 'Sci-Fi')",1,31.0,40.0
"('Fantasy', 'Wuxia')",1,54.0,60.0
"('Fantasy', 'Zombie')",1,87.0,77.0
"('Fantasy', 'Swashbuckler')",1,32.0,29.0
"('Boxing', 'Satire')",1,35.0,42.0
"('Gross', 'Haunted')",1,52.0,14.0
"('Buddy', 'Spy')",1,61.0,56.0
"('Holiday', 'Political')",1,48.0,12.0
"('Courtroom', 'Political')",1,72.0,71.0
"('Animation', 'Tragicomedy')",1,38.0,
"('Anime', 'Domestic')",1,75.0,78.0
"('Holiday', 'Satire')",1,48.0,12.0
"('Holiday', 'Science')",1,35.0,
"('Holiday', 'Short')",1,90.0,88.0
"('Courtroom', 'Period')",1,64.0,30.0
"('Holiday', 'Teen')",1,53.0,30.0
"('Animation', 'Wuxia')",1,74.0,81.0
"('Courtroom', 'New')",1,81.0,82.0
"('Caper', 'Chase')",1,60.0,36.0
"('Courtroom', 'Satire')",1,81.0,82.0
"('History', 'Romance')",1,57.0,
"('Horror', 'Silent')",1,75.0,93.0
"('Horror', 'Western')",1,33.0,
"('Animation', 'Heavenly')",1,27.0,20.0
"('Indian', 'New')",1,,
"('Indian', 'Period')",1,,
"('Indian', 'Revisionist')",1,,
"('Indian', 'War')",1,,
"('Indian', 'Western')",1,,
"('Indie', 'Interpersonal')",1,,17.0
"('Horse', 'Romantic')",1,56.0,100.0
"('Horse', 'Romance')",1,56.0,100.0
"('Horror', 'War')",1,64.0,76.0
"('Hybrid', 'Science')",1,78.0,80.0
"('Caper', 'Comedy')",1,90.0,
"('Costume', 'Zombie')",1,87.0,77.0
"('Animation', 'Spy')",1,49.0,40.0
"('Costume', 'World')",1,75.0,79.0
"('Caper', 'Comedy-drama')",1,74.0,82.0
"('Animation', 'Silent')",1,80.0,88.0
"('Animation', 'Sex')",1,86.0,86.0
"('Horror', 'Sex')",1,85.0,79.0
"('Caper', 'Escape')",1,42.0,29.0
"('Costume', 'Roadshow')",1,60.0,
"('Hybrid', 'Romance')",1,38.0,
"('History', 'Screwball')",1,44.0,39.0
"('Courtroom', 'Docudrama')",1,50.0,
"('History', 'Slapstick')",1,50.0,
"('History', 'Social')",1,,
"('History', 'Spy')",1,73.0,82.0
"('History', 'War')",1,,
"('History', 'Western')",1,,
"('Anime', 'Future')",1,90.0,66.0
"('Holiday', 'LGBT')",1,63.0,52.0
"('Horror', 'Prison')",1,40.0,55.0
"('Animation', 'Surrealism')",1,86.0,86.0
"('Horse', 'Slapstick')",1,76.0,27.0
"('Hybrid', 'Mystery')",1,38.0,
"('Humour', 'Parody')",1,95.0,98.0
"('Humour', 'Sci-Fi')",1,85.0,63.0
"('Humour', 'Science')",1,85.0,63.0
"('Humour', 'Slapstick')",1,95.0,98.0
"('Humour', 'Time')",1,85.0,63.0
"('Hybrid', 'Indie')",1,41.0,50.0
"('Hybrid', 'LGBT')",1,93.0,30.0
"('Hybrid', 'Martial')",1,65.0,80.0
"('Hybrid', 'Musical')",1,41.0,50.0
"('Existentialism', 'Tragicomedy')",1,,
"('Period', 'Samurai')",1,85.0,
"('Experimental', 'Fantasy')",1,79.0,79.0
"('Costume', 'Fairy')",1,69.0,89.0
"('Computer', 'Disaster')",1,72.0,86.0
"('Master', 'Spy')",1,77.0,73.0
"('Computer', 'Crime')",1,83.0,80.0
"('Master', 'Time')",1,77.0,73.0
"('Media', 'Music')",1,74.0,53.0
"('Media', 'Mystery')",1,58.0,82.0
"('Americana', 'Media')",1,68.0,76.0
"('Computer', 'Costume')",1,69.0,89.0
"('Americana', 'Feminist')",1,84.0,81.0
"('Coming', 'War')",1,76.0,64.0
"('Coming', 'Thriller')",1,81.0,
"('Media', 'Sex')",1,71.0,59.0
"('Media', 'Slasher')",1,58.0,82.0
"('Media', 'Superhero')",1,88.0,80.0
"('Adventure', 'Mythological')",1,27.0,14.0
"('Americana', 'Cult')",1,83.0,79.0
"('Americana', 'Crime')",1,89.0,79.0
"('Medical', 'Melodrama')",1,79.0,75.0
"('Medical', 'Parody')",1,74.0,100.0
"('Americana', 'New')",1,84.0,96.0
"('Alien', 'Satire')",1,40.0,23.0
"('Master', 'Mystery')",1,43.0,17.0
"('Martial', 'Zombie')",1,21.0,
"('Medical', 'Romance')",1,79.0,75.0
"('Alien', 'Thriller')",1,53.0,56.0
"('Melodrama', 'Political')",1,92.0,96.0
"('Coming', 'Superhero')",1,57.0,73.0
"('Americana', 'Black-and-white')",1,72.0,
"('Melodrama', 'Satire')",1,81.0,77.0
"('Melodrama', 'Short')",1,74.0,
"('Americana', 'Black')",1,39.0,7.0
"('Melodrama', 'Slapstick')",1,74.0,
"('Medical', 'Silent')",1,79.0,75.0
"('Melodrama', 'Sports')",1,62.0,
"('Alien', 'Sports')",1,63.0,43.0
"('Medical', 'Romantic')",1,79.0,75.0
"('Mockumentary', 'Mystery')",1,39.0,27.0
"('Alien', 'Slapstick')",1,66.0,
"('Mockumentary', 'Period')",1,20.0,44.0
"('Coming', 'Statutory')",1,34.0,0.0
"('Mockumentary', 'Punk')",1,89.0,69.0
"('Mockumentary', 'Road')",1,89.0,69.0
"('Alien', 'Sex')",1,28.0,42.0
"('Alien', 'Zombie')",1,70.0,75.0
"('Chase', 'Heist')",1,60.0,36.0
"('Animal', 'Horse')",1,42.0,35.0
"('Computer', 'Wuxia')",1,74.0,81.0
"('Costume', 'Historical')",1,46.0,
"('Animation', 'Dystopia')",1,83.0,
"('Caper', 'Master')",1,75.0,70.0
"('Costume', 'Mystery')",1,68.0,79.0
"('Animation', 'Future')",1,90.0,66.0
"('Animation', 'Film')",1,63.0,73.0
"('Animation', 'Experimental')",1,86.0,86.0
"('Animation', 'Escape')",1,65.0,97.0
"('Animation', 'Erotic')",1,,50.0
"('Indie', 'Neo-noir')",1,92.0,94.0
"('Caper', 'Mystery')",1,,
"('Animation', 'Doomsday')",1,90.0,95.0
"('Costume', 'Political')",1,46.0,
"('Animation', 'Documentary')",1,,
"('Indie', 'Remake')",1,72.0,100.0
"('Animation', 'Disaster')",1,72.0,86.0
"('Costume', 'Japanese')",1,67.0,44.0
"('Costume', 'Hybrid')",1,65.0,80.0
"('Costume', 'Humour')",1,95.0,98.0
"('Animation', 'Comedy')",1,51.0,
"('Animation', 'Clay')",1,38.0,
"('Animated', 'Fairy')",1,100.0,
"('Caper', 'LGBT')",1,90.0,
"('Indie', 'Sexploitation')",1,66.0,82.0
"('Animated', 'Teen')",1,57.0,
"('Indie', 'Swashbuckler')",1,78.0,50.0
"('Animated', 'Slapstick')",1,50.0,57.0
"('Animated', 'Short')",1,,
"('Indie', 'Star')",1,67.0,100.0
"('Costume', 'Heist')",1,67.0,24.0
"('Indie', 'Stop')",1,38.0,
"('Animated', 'Satire')",1,83.0,
"('Caper', 'Romance')",1,88.0,100.0
"('Animation', 'Auto')",1,80.0,74.0
"('Indie', 'Surrealism')",1,75.0,63.0
"('Animated', 'Political')",1,83.0,
"('Animation', 'Christmas')",1,49.0,13.0
"('Animated', 'Parody')",1,83.0,
"('Caper', 'Satire')",1,32.0,60.0
"('Animated', 'Japanese')",1,57.0,43.0
"('Animated', 'Heaven-Can-Wait')",1,71.0,
"('Animated', 'Gross-out')",1,83.0,
"('Indie', 'Women')",1,71.0,
"('Animated', 'Gross')",1,83.0,
"('Indie', 'Suspense')",1,57.0,
"('Animation', 'Avant-garde')",1,86.0,86.0
"('Americana', 'Comedy')",1,50.0,68.0
"('Medical', 'Tragicomedy')",1,73.0,21.0
"('Computer', 'Doomsday')",1,90.0,95.0
"('Christmas', 'LGBT')",1,63.0,52.0
"('Comedy', 'Psychological')",1,67.0,61.0
"('Science', 'Stoner')",1,47.0,17.0
"('Action', 'B-Western')",1,57.0,50.0
"('Action', 'Art')",1,80.0,86.0
"('Christmas', 'Heavenly')",1,,
"('Science', 'Surrealism')",1,70.0,78.0
"('Comedy', 'Pre-Code')",1,,
"('Christmas', 'Heist')",1,42.0,10.0
"('Christmas', 'Indie')",1,42.0,54.0
"('Comedy', 'Neo-noir')",1,,
"('Science', 'Splatter')",1,58.0,57.0
"('Christmas', 'Music')",1,59.0,
"('Action', 'Adult')",1,41.0,
"('Acid', 'Western')",1,41.0,50.0
"('Acid', 'Musical')",1,41.0,50.0
"('Screwball', 'Spy')",1,69.0,37.0
"('Acid', 'Indie')",1,41.0,50.0
"('Screwball', 'Surrealism')",1,56.0,11.0
"('Parody', 'Samurai')",1,85.0,
"('Period', 'Revisionist')",1,,
"('Science', 'Sports')",1,63.0,43.0
"('Science', 'Softcore')",1,75.0,67.0
"('Americana', 'Social')",1,100.0,
"('Sexploitation', 'Sports')",1,14.0,
"('Comedy', 'Master')",1,80.0,
"('Absurdism', 'Tragicomedy')",1,31.0,25.0
"('Sex', 'Superhero')",1,66.0,48.0
"('Comedy', 'Marriage')",1,53.0,53.0
"('Comedy', 'Legal')",1,32.0,44.0
"('Christmas', 'Religious')",1,81.0,
"('Sex', 'Tragicomedy')",1,63.0,81.0
"('Christmas', 'Satire')",1,71.0,69.0
"('Christmas', 'Stop')",1,59.0,
"('Sexploitation', 'Superhero')",1,41.0,
"('Science', 'Slasher')",1,,
"('Comedy', 'Hybrid')",1,65.0,80.0
"('Christmas', 'Teen')",1,53.0,30.0
"('Absurdism', 'Stoner')",1,47.0,17.0
"('Short', 'Sports')",1,,
"('Short', 'Stand-up')",1,,
"('Acid', 'Drama')",1,41.0,50.0
"('Science', 'Silent')",1,71.0,
"('Acid', 'Hybrid')",1,41.0,50.0
"('Screwball', 'Stop')",1,63.0,33.0
"('Adventure', 'Natural')",1,80.0,
"('Marriage', 'Sex')",1,57.0,20.0
"('Computer', 'Drama')",1,87.0,96.0
"('Americana', 'Teen')",1,84.0,96.0
"('Cavalry', 'Western')",1,,
"('LGBT', 'Silent')",1,79.0,75.0
"('LGBT', 'Slasher')",1,92.0,97.0
"('Animal', 'Animated')",1,50.0,
"('Americana', 'Western')",1,66.0,80.0
"('Americana', 'Time')",1,55.0,87.0
"('LGBT', 'Tragicomedy')",1,80.0,57.0
"('Computer', 'Romantic')",1,90.0,95.0
"('LGBT', 'Workplace')",1,67.0,94.0
"('LGBT', 'Wuxia')",1,74.0,81.0
"('Computer', 'Spy')",1,49.0,40.0
"('Chase', ""Children's"")",1,53.0,
"('Legal', 'New')",1,81.0,82.0
"('Legal', 'Romance')",1,32.0,44.0
"('Legal', 'Romantic')",1,32.0,44.0
"('Legal', 'Satire')",1,81.0,82.0
"('Legal', 'Suspense')",1,81.0,82.0
"('Computer', 'Road')",1,80.0,74.0
"('Martial', 'War')",1,69.0,79.0
"('Animal', 'Domestic')",1,47.0,55.0
"('Cavalry', 'Silent')",1,,
"('Animal', 'Comedy-drama')",1,57.0,89.0
"('Marriage', 'Silent')",1,55.0,
"('Computer', 'Holiday')",1,77.0,92.0
"('Marriage', 'Slice')",1,35.0,28.0
"('Computer', 'Music')",1,49.0,21.0
"('Americana', 'Slice')",1,72.0,80.0
"('Computer', 'Monster')",1,67.0,69.0
"('Computer', 'Mockumentary')",1,70.0,79.0
"('Martial', 'Road')",1,63.0,
"('Computer', 'Revisionist')",1,87.0,89.0
"('Computer', 'LGBT')",1,74.0,81.0
"('Martial', 'Samurai')",1,85.0,
"('Chase', 'Chinese')",1,61.0,29.0
"('Malayalam', 'Romance')",1,,
"('Martial', 'Slapstick')",1,53.0,14.0
"('Martial', 'Sports')",1,84.0,90.0
"('Martial', 'Steampunk')",1,57.0,70.0
"('Martial', 'Teen')",1,,
"('Computer', 'Educational')",1,90.0,96.0
"('Martial', 'Time')",1,63.0,
"('Computer', 'Indie')",1,35.0,11.0
"('Marriage', 'Road')",1,84.0,83.0
"('Marriage', 'Melodrama')",1,,
"('Computer', 'Time')",1,74.0,67.0
"('Animated', 'Buddy')",1,40.0,
"('Comedy', 'Mumblecore')",1,64.0,88.0
"('Cavalry', 'Comedy')",1,,
"('Adventure', 'Softcore')",1,75.0,67.0
"('Musical', 'Sword')",1,68.0,86.0
"('Musical', 'Tamil')",1,72.0,
"('Airplanes', 'Natural')",1,80.0,
"('Adventure', 'Spaghetti')",1,33.0,
"('Adventure', 'Supermarionation')",1,80.0,77.0
"('Mystery', 'Stoner')",1,47.0,17.0
"('Adventure', 'Surrealism')",1,56.0,11.0
"('New', 'Remake')",1,68.0,87.0
"('Coming', 'Computer')",1,87.0,96.0
"('Coming', 'Screwball')",1,80.0,78.0
"('New', 'Suspense')",1,81.0,82.0
"('Monster', 'Sci-Fi')",1,32.0,26.0
"('Coming', 'Religious')",1,74.0,29.0
"('Chase', 'World')",1,81.0,100.0
"('Monster', 'Natural')",1,33.0,47.0
"('New', 'Teen')",1,84.0,96.0
"('New', 'Thriller')",1,81.0,82.0
"('Mumblecore', 'Slice')",1,54.0,80.0
"('New', 'War')",1,,
"('Parody', 'Punk')",1,89.0,69.0
"('Musical', 'Swashbuckler')",1,80.0,
"('Mystery', 'Television')",1,9.0,
"('Musical', 'Supermarionation')",1,80.0,77.0
"('Airplanes', 'Comedy')",1,87.0,92.0
"('Mystery', 'New')",1,81.0,82.0
"('Coming', 'Courtroom')",1,64.0,30.0
"('Airplanes', 'Crime')",1,87.0,95.0
"('Adventure', 'Tollywood')",1,50.0,82.0
"('Mystery', 'Political')",1,,
"('Airplanes', 'Comedy-drama')",1,42.0,48.0
"('Mystery', 'Reboot')",1,51.0,21.0
"('Adventure', 'Workplace')",1,53.0,18.0
"('Mystery', 'Road')",1,70.0,87.0
"('Coming', 'Experimental')",1,69.0,43.0
"('Adventure', 'Slice')",1,51.0,67.0
"('Childhood', 'Indie')",1,79.0,74.0
"('Childhood', 'Romance')",1,82.0,
"('Airplanes', 'Horror')",1,80.0,
"('Airplanes', 'Road')",1,87.0,92.0
"('Mystery', 'Western')",1,38.0,
"('Mystery', 'War')",1,20.0,
"('Musical', 'Stop')",1,59.0,
"('Mystery', 'Tragicomedy')",1,61.0,57.0
"('Childhood', 'Road')",1,61.0,59.0
"('Parody', 'Prison')",1,63.0,25.0
"('Monster', 'World')",1,72.0,93.0
"('Alien', 'Romance')",1,28.0,42.0
"('Alien', 'Comedy')",1,28.0,42.0
"('Music', 'Stop')",1,59.0,
"(""Children's"", 'Educational')",1,90.0,96.0
"(""Children's"", 'Filipino')",1,49.0,
"('Alien', 'Buddy')",1,45.0,38.0
"('Alien', ""Children's"")",1,63.0,43.0
"('New', 'Revisionist')",1,,
"('Music', 'Screwball')",1,84.0,83.0
"('Comedy-drama', 'Tragedy')",1,,
"(""Children's"", 'Ensemble')",1,42.0,
"('Parody', 'Remake')",1,63.0,80.0
"('Coming', 'Social')",1,64.0,30.0
"('Alien', 'Computer')",1,40.0,23.0
"('Alien', 'Cult')",1,66.0,38.0
"('Alien', 'Ensemble')",1,53.0,56.0
"('Childhood', ""Children's"")",1,,
"('Music', 'Punk')",1,89.0,69.0
"('Chase', 'Short')",1,42.0,42.0
"('Adventure', 'New')",1,,
"('Music', 'Science')",1,43.0,68.0
"('Adventure', 'Neo-noir')",1,,
"('Music', 'Sports')",1,21.0,0.0
"('Music', 'Stand-up')",1,74.0,92.0
"('Monster', 'Television')",1,22.0,
"('Monster', 'Road-Horror')",1,50.0,50.0
"('Monster', 'Supernatural')",1,32.0,27.0
"('New', 'Western')",1,,
"('Comedy-drama', 'Swashbuckler')",1,78.0,50.0
"('Music', 'Tragicomedy')",1,78.0,61.0
"('Monster', 'Splatter')",1,58.0,57.0
"('Comedy-drama', 'Suspense')",1,81.0,82.0
"('Parody', 'Pre-Code')",1,11.0,
"('Parody', 'Pornographic')",1,75.0,67.0
"('Monster', 'Road')",1,50.0,50.0
"('Adventure', 'Pornographic')",1,75.0,67.0
"('Music', 'Star')",1,67.0,100.0
"('Monster', 'Slapstick')",1,85.0,89.0
"('Monster', 'Satire')",1,32.0,27.0
"('Monster', 'Screwball')",1,85.0,89.0
"('Operetta', 'Slapstick')",1,56.0,
"('Alien', 'Romantic')",1,28.0,42.0
"('Music', 'Political')",1,55.0,
"('Operetta', 'Satire')",1,56.0,
"('Mockumentary', 'Superhero')",1,88.0,80.0
"('Mockumentary', 'Sex')",1,73.0,33.0
"('Coming', 'Dance')",1,70.0,66.0
"('Childhood', 'War')",1,82.0,96.0
"('Mystery', 'Silent')",1,75.0,93.0
"('Animals', 'Short')",1,68.0,100.0
"('Japanese', 'Mockumentary')",1,55.0,77.0
"('Japanese', 'Music')",1,75.0,64.0
"('Animated', 'Black')",1,83.0,
"('Costume', 'Epic')",1,73.0,83.0
"('Animated', 'Anime')",1,57.0,43.0
"('Costume', 'Ensemble')",1,83.0,72.0
"('Japanese', 'Pinku')",1,56.0,
"('Japanese', 'Psychological')",1,78.0,100.0
"('Japanese', 'Road')",1,85.0,
"('Animals', 'Nature')",1,68.0,100.0
"('Japanese', 'Teen')",1,,
"('Japanese', 'Samurai')",1,85.0,
"('Animals', 'Black-and-white')",1,68.0,100.0
"('Caper', 'Slapstick')",1,44.0,
"('Japanese', 'Short')",1,,
"('Concert', 'Television')",1,85.0,
"('Japanese', 'Slice')",1,87.0,100.0
"('Japanese', 'Superhero')",1,50.0,21.0
"('Animal', 'War')",1,29.0,28.0
