wikipedia_id,freebase_id,title_x,release_date,box_office_revenue,runtime,languages,countries,genres,id,title_y,audienceScore,tomatoMeter,rating,ratingContents,releaseDateTheaters,releaseDateStreaming,runtimeMinutes,genre,originalLanguage,director,writer,boxOffice,distributor,soundMix,Matched_Title,min_date_difference
6321630,/m/0g0ywp,Only the Lonely,1991-05-24,21830957.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/0hj3n0k': 'Domestic Comedy'}",only_the_lonely,Only the Lonely,50.0,65.0,,,1991-05-31,2011-12-27,105.0,"Romance, Comedy",English,Chris Columbus,Chris Columbus,$19.9M,20th Century Fox,"Stereo, Dolby SR, Surround",Only the Lonely,7.0
6369452,/m/0g2v3p,That Old Feeling,1997-04-04,16574176.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/0gsy3b': 'Sex comedy', '/m/01z4y': 'Comedy'}",that_old_feeling,That Old Feeling,59.0,43.0,,,1997-04-04,2003-04-01,105.0,"Romance, Comedy",English,Carl Reiner,Leslie Dixon,$16.3M,Universal Pictures,Stereo,That Old Feeling,0.0
6389690,/m/0g3hhk,American Friends,1991-03-22,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/06cvj': 'Romantic comedy', '/m/0gsy3b': 'Sex comedy', '/m/0219x_': 'Indie', '/m/04xvh5': 'Costume drama', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",american_fusion,American Fusion,56.0,,PG-13,"['Brief Drug Use', 'Sexual Content']",2007-08-17,2009-01-13,100.0,"Romance, Comedy",English,Frank Lin,"Frank Lin,Randall Park",,Wildcat Releasing,,American Friends,5992.0
6421844,/m/0g4rkj,Hollywood Boulevard,1976-04-25,1000000.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/01z4y': 'Comedy'}",hollywood_boulevard,Hollywood Boulevard,46.0,,,,1976-04-25,2018-06-23,83.0,Comedy,English,"Joe Dante,Allan Arkush",Danny Opatoshu,,,,Hollywood Boulevard,0.0
6451274,/m/0g5w9_,National Lampoon's Dorm Daze 2,2006-09-05,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gsy3b': 'Sex comedy', '/m/01z4y': 'Comedy', '/m/02b5_l': 'Teen'}",dorm_daze,National Lampoon's Dorm Daze,26.0,0.0,,,2003-09-26,2006-08-01,97.0,Comedy,English,"David Hillenbrand,Scott Hillenbrand","Worm Miller,Patrick Casey",,120 Degree Films,,National Lampoon's Dorm Daze 2,35.0
6456053,/m/0g605h,The Yellow Rolls-Royce,1964-12-31,5400000.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/07s9rl0': 'Drama', '/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy'}",the-yellow-rollsroyce,The Yellow Rolls-Royce,58.0,,,,,2009-01-27,122.0,Comedy,English,Anthony Asquith,,,,,The Yellow Rolls-Royce,16098.0
6517453,/m/0g8fl6,Expiration Date,2006-04-21,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",expiration_date,Expiration Date,76.0,63.0,,,,2009-01-27,94.0,"Romance, Comedy",English,Rick Stevenson,Rick Stevenson,,,,Expiration Date,1012.0
6645089,/m/0gfzfj,Family Guy Presents: Stewie Griffin: The Untold Story,2005-09-27,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06n90': 'Science Fiction', '/m/01z4y': 'Comedy', '/m/0hcr': 'Animation'}",confessions_of_an_action_star_2005,Sledge: The Untold Story,27.0,,,,,2010-09-07,83.0,Comedy,English,Brad Martin,David Leitch,,,Dolby SR,Family Guy Presents: Stewie Griffin: The Untold Story,1806.0
6699130,/m/0ghvht,Suburban Mayhem,2006-10-26,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{'/m/01jfsb': 'Thriller', '/m/0219x_': 'Indie', '/m/03q4nz': 'World cinema', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller', '/m/0vgkd': 'Black comedy'}",10006952-suburban_mayhem,Suburban Mayhem,58.0,20.0,R,"['Some Violence', 'Pervasive Language', 'Drug Use', 'Strong Sexual Content']",,2008-11-11,89.0,"Comedy, Drama",English,Paul Goldman,Alice Bell,,,Dolby Digital,Suburban Mayhem,747.0
6704917,/m/0gjb4c,Jump Start!,2007-01-12,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/015w9s': 'Television movie', '/m/02h8pkk': 'Family Drama', '/m/01z02hx': 'Sports', '/m/0bj8m2': ""Children's"", '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hqxf': 'Family Film', '/m/02b5_l': 'Teen'}",771450053,Pup Star,43.0,,,,,2016-08-30,92.0,"Kids & family, Musical, Comedy",English,Robert Vince,"Kirsten Hansen,Anna McRoberts",,,,Jump Start!,3518.0
6738041,/m/0glhwy,Private School,1983-07-29,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0gsy3b': 'Sex comedy', '/m/01z4y': 'Comedy', '/m/02b5_l': 'Teen'}",private_school_1983,Private School,38.0,,,,1983-07-29,2007-03-06,97.0,Comedy,English,Noel Black,,,Universal Pictures,,Private School,0.0
6740261,/m/0glmbl,Eternally Yours,1939-10-07,683131.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02h8pkk': 'Family Drama', '/m/01g6gs': 'Black-and-white', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",eternally_yours,Eternally Yours,29.0,,,,1939-10-07,2003-10-07,95.0,"Romance, Comedy",English,Tay Garnett,"Gene Towne,C. Graham Baker",,,,Eternally Yours,0.0
6766096,/m/0gmtlp,Don't Give Up The Ship,1959-07-03,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",dont-give-up-the-ship,Don't Give Up the Ship,42.0,,,,1959-07-03,2017-04-25,89.0,Comedy,English,Norman Taurog,,,Paramount Pictures,,Don't Give Up The Ship,0.0
6773386,/m/0gn7k5,The Errand Boy,1961-11-28,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",errand_boy,The Errand Boy,72.0,50.0,,,1961-11-23,2004-10-12,92.0,Comedy,English,Jerry Lewis,,,,,The Errand Boy,5.0
6782517,/m/0gnn70,Myra Breckinridge,1970-06-24,4000000.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hn10': 'LGBT', '/m/0gf28': 'Parody', '/m/0gsy3b': 'Sex comedy', '/m/0bc42t_': 'Gay Interest', '/m/0d63kt': 'Gay', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/04tkhfk': 'Gay Themed'}",myra_breckinridge,Myra Breckinridge,35.0,27.0,,,1970-06-24,2004-03-09,94.0,"Comedy, Lgbtq+",English,Michael Sarne,"David Giler,Michael Sarne,Gore Vidal",,"CBS/Fox, 20th Century Fox",Mono,Myra Breckinridge,0.0
6911871,/m/0gwn_6,Kicking It Old Skool,2007-04-27,4400000.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy'}",kickin_it_old_school,Kickin' It Old Skool,42.0,2.0,PG-13,"['Language', 'Crude and Sexual Content']",2007-04-27,2007-08-28,108.0,Comedy,English,Harvey Glazer,"Trace Slobotkin,Josh Siegal,Dylan Morgan",$4.5M,Yari Film Group,"Dolby SRD, DTS, SDDS",Kicking It Old Skool,0.0
7005141,/m/0g_x7b,The Tender Trap,1955-11-04,3000000.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/04t36': 'Musical', '/m/01z4y': 'Comedy', '/m/0gsy3b': 'Sex comedy'}",the_tender_trap_1955,The Tender Trap,56.0,67.0,,,1955-11-04,2008-05-13,111.0,Comedy,English,Charles Walters,Julius J. Epstein,,Metro-Goldwyn-Mayer,,The Tender Trap,0.0
7060705,/m/0h2f1b,Under One Roof,2002-05-25,,74.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hn10': 'LGBT', '/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/0d63kt': 'Gay', '/m/0bc42t_': 'Gay Interest', '/m/01z4y': 'Comedy', '/m/04tkhfk': 'Gay Themed', '/m/02l7c8': 'Romance Film'}",under_one_roof,Under One Roof,21.0,,,,,2017-05-17,74.0,"Comedy, Drama",English,Todd Wilson,,,,,Under One Roof,5471.0
7093920,/m/0h3v1c,Popeye the Sailor,1933-07-14,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}",{'/m/01z4y': 'Comedy'},popeye-the-sailor-meets-sinbad-the-sailor,Popeye the Sailor Meets Sindbad the Sailor,78.0,,,,1936-11-27,,16.0,"Comedy, Animation",English,Dave Fleischer,,,Paramount Pictures,Mono,Popeye the Sailor,1232.0
7120714,/m/0h54cw,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953-08-10,1200000.0,76.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/01g6gs': 'Black-and-white', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",dr_ravi_and_mr_hyde,Dr. Ravi & Mr. Hyde,,,PG-13,['Some Rude Humor'],2007-07-17,2017-07-30,87.0,Comedy,English,Ravi Godse,Ravi Godse,,,,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,19699.0
7128657,/m/0h5nkn,The Brothers Solomon,2007-09-07,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0vgkd': 'Black comedy', '/m/01hwc6': 'Absurdism', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",brothers_solomon,The Brothers Solomon,31.0,16.0,R,"['Sexual Content', 'Language']",2007-09-07,2007-12-26,93.0,Comedy,English,Bob Odenkirk,Will Forte,$900.9K,Sony Pictures Entertainment,"Dolby SRD, DTS, SDDS",The Brothers Solomon,0.0
7176240,/m/0kt_rf,Daddy Day Camp,2007-08-08,18197398.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",daddy_day_camp,Daddy Day Camp,38.0,1.0,PG,['Language'],2007-08-08,2008-01-29,89.0,"Kids & family, Comedy",English,Fred Savage,"David N. Weiss,Geoff Rodkey,J. David Stem",$13.2M,Sony Pictures Entertainment,"Dolby SRD, DTS, SDDS",Daddy Day Camp,0.0
7197997,/m/0kv06k,Plunder and Lightning,1990-09-09,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/03k9fj': 'Adventure', '/m/02n4kr': 'Mystery', '/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy', '/m/0hcr': 'Animation'}",plunder_quest,Plunder Quest,92.0,,,,,2022-01-13,,"Adventure, Comedy",English,Kalani Hubbard,Kalani Hubbard,,,,Plunder and Lightning,11449.0
7210351,/m/0kv0jx,Smoking/No Smoking,1993-12-15,,140.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France"", ""/m/06mzp"": ""Switzerland"", ""/m/03rjj"": ""Italy""}","{'/m/03p5xs': 'Comedy of manners', '/m/0424mc': 'Experimental film', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/07s2s': 'Time travel', '/m/0k345': 'Avant-garde'}",smokingno_smoking_1993,Smoking/No Smoking,100.0,,,,1993-12-15,,277.0,Comedy,French (Canada),Alain Resnais,"Alan Ayckbourn,Jean-Pierre Bacri,Anne Dutter,Georges Dutter,Agnès Jaoui",,,Dolby,Smoking/No Smoking,0.0
7218888,/m/0kv0pv,Adam's Apples,2005-04-15,,94.0,"{""/m/0295r"": ""Danish Language""}","{""/m/0k6nt"": ""Denmark""}","{'/m/0vgkd': 'Black comedy', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/03q4nz': 'World cinema'}",adams_apples,Adam's Apples,90.0,70.0,R,"['Violence', 'Language']",,2010-10-12,93.0,"Comedy, Crime, Drama",Danish,Anders Thomas Jensen,Anders Thomas Jensen,,,Dolby Digital,Adam's Apples,2006.0
7226484,/m/0kv123,All for a Girl,1912-12-14,,,{},"{""/m/09c7w0"": ""United States of America""}","{'/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",all_for_one_2011,All for One,,,,,,2017-03-11,81.0,"Comedy, Crime, Drama",Danish,Rasmus Heide,Mick Øgendahl,,,,All for a Girl,38073.0
7257311,/m/0kv286,Petticoat Camp,1912-11-03,,15.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/01z4y': 'Comedy'}",petticoat_planet,Petticoat Planet,31.0,,,,,2019-01-04,76.0,"Comedy, Romance, Sci-fi",English,David DeCoteau,Matthew Jason Walsh,,,Stereo,Petticoat Camp,38778.0
7258552,/m/0kv2b3,Venus Beauty Institute,1999-02-03,,105.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{'/m/06cvj': 'Romantic comedy', '/m/0556j8': 'Buddy film', '/m/03q4nz': 'World cinema', '/m/01t_vv': 'Comedy-drama', '/m/0hj3nyp': 'Workplace Comedy', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",venus_beauty_institute,Venus Beauty Institute,51.0,59.0,R,"['Sexuality', 'Nudity', 'Language']",2000-10-27,,105.0,"Comedy, Drama",French (Canada),Tonie Marshall,Tonie Marshall,$416.5K,"Fílmax, Lot 47 Films","Dolby Digital, Surround, Dolby SR",Venus Beauty Institute,632.0
7275095,/m/0kv31q,El Castillo de los Monstruos,1958-10-16,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico""}","{'/m/03npn': 'Horror', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",27_el_club_de_los_malditos,27: El club de los malditos,0.0,100.0,,,,2018-05-02,82.0,"Action, Comedy",Spanish,Nicanor Loreti,,,,,El Castillo de los Monstruos,21748.0
7289017,/m/0kv3zy,Two Seats at the Opera,1916-07-16,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/01z4y': 'Comedy'}",avenue_montaigne,Orchestra Seats,70.0,74.0,PG-13,"['Some Strong Language', 'Brief Sexuality']",2007-02-16,2007-07-17,105.0,Comedy,French (Canada),Danièle Thompson,"Danièle Thompson,Christopher Thompson",$2.0M,ThinkFilm,Dolby,Two Seats at the Opera,33087.0
7301220,/m/0kv4jv,Quartet,1948-10-26,,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/060__y': 'Film adaptation'}",quartet_2012,Quartet,66.0,80.0,PG-13,"['Suggestive Humor', 'Brief Strong Language']",2013-01-11,2013-06-18,99.0,"Comedy, Drama",English,Dustin Hoffman,Ronald Harwood,$18.4M,Weinstein Co.,,Quartet,23453.0
7320692,/m/0kv4x8,Butch Camp,1996-11-14,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hn10': 'LGBT', '/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/06qm3': 'Screwball comedy', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",butch-camp,Butch Camp,43.0,,,,,2001-12-18,103.0,"Comedy, Lgbtq+",English,Alessandro De Gaetano,Alessandro De Gaetano,,,,Butch Camp,1860.0
7380661,/m/0kv6dm,Our Wives,1913-09-20,,,{},"{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",four-wives,Four Wives,65.0,,,,,2011-05-17,110.0,"Comedy, Drama",English,Michael Curtiz,"Jo Graham,Julius Epstein",,,,Our Wives,35668.0
7405392,/m/0kv6ql,Eloise at the Plaza,2003-04-27,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3myq': ""Children's/Family"", '/m/0hqxf': 'Family Film', '/m/0bj8m2': ""Children's"", '/m/01z4y': 'Comedy', '/m/015w9s': 'Television movie'}",eloise_at_the_plaza,Eloise at the Plaza,69.0,,,,,2005-01-25,96.0,Comedy,English,Kevin Lima,Janet Brownell,,,,Eloise at the Plaza,639.0
7422352,/m/0kv748,A Blowout at Santa Banana,1914-01-26,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/01g6gs': 'Black-and-white', '/m/02hmvc': 'Short Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",santa_banta_pvt_ltd,Santa Banta Pvt. Ltd.,,,,,,2017-07-20,112.0,Comedy,Hindi,Akashdeep Sabir,,,,,A Blowout at Santa Banana,37796.0
7450016,/m/02622cn,The Littlest Rebel,1935-11-22,,70.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02h8pkk': 'Family Drama', '/m/01g6gs': 'Black-and-white', '/m/0220p9g': 'Musical comedy', '/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film'}",elliot_the_littlest_reindeer,Elliot: The Littlest Reindeer,29.0,29.0,PG,['Some Suggestive and Rude Humor'],2018-11-30,2018-12-01,89.0,"Kids & family, Holiday, Comedy, Adventure, Fantasy, Animation",English,Jennifer Westcott,Jennifer Westcott,,Screen Media Films,,The Littlest Rebel,30324.0
7533357,/m/0kv9wh,Freaky Friday,1976-12-17,25942000.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01hmnh': 'Fantasy', '/m/0hqxf': 'Family Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",1007839-freaky_friday,Freaky Friday,57.0,70.0,,,1977-01-21,2004-06-01,95.0,"Kids & family, Comedy, Fantasy",English,Gary Nelson,Mary Rodgers,,"Walt Disney Home Video [gb], Buena Vista Pictures",,Freaky Friday,35.0
7597365,/m/026698d,Sabrina the Teenage Witch,1996-04-07,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/015w9s': 'Television movie', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/0hj3n2s': 'Fantasy Comedy', '/m/02b5_l': 'Teen'}",sabrina_the_teenage_witch_in_friends_forever,Sabrina the Teenage Witch: Friends Forever!,50.0,,,,,2017-03-11,74.0,"Kids & family, Fantasy, Comedy, Animation",English,Scott Heming,"Carter Crocker,Pamela Pettler",,,,Sabrina the Teenage Witch,7643.0
7710023,/m/0kvfpy,A Happy Coersion,1914-04-08,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/01z4y': 'Comedy'}",go_west_happy_cow,Go West Happy Cow,,,,,2010-04-16,2018-06-14,87.0,Comedy,English,Tyler Knowles,"Tyler Knowles,Derek Hildebrandt",,,,A Happy Coersion,35072.0
7730324,/m/026b61b,The Bashful Buzzard,1945-09-15,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy', '/m/0hcr': 'Animation'}",velvet_buzzsaw,Velvet Buzzsaw,36.0,61.0,R,"['Violence', 'Brief Drug Use', 'Some Sexuality/Nudity', 'Language']",2019-02-01,2019-02-04,112.0,"Horror, Mystery & thriller, Comedy",English,Dan Gilroy,Dan Gilroy,,Netflix,Dolby Atmos,The Bashful Buzzard,26802.0
7766704,/m/0kvgtf,Even Cowgirls Get the Blues,1994-05-20,1708873.0,95.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0hn10': 'LGBT', '/m/01hwc6': 'Absurdism', '/m/04228s': 'Road movie', '/m/0hfjk': 'Western', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/060__y': 'Film adaptation', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film', '/m/0hj3n34': 'Feminist Film'}",good_girls_get_high,Good Girls Get High,72.0,100.0,,,2019-11-08,2020-10-15,80.0,Comedy,English,Laura Terruso,"Jennifer Nashorn Blankenship,Laura Terruso",,Forrest Films,,Even Cowgirls Get the Blues,9303.0
7804238,/m/026dm0h,Showboy,2002-06-22,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0l4h_': 'Mockumentary', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",showboy,Showboy,33.0,73.0,,,,2008-06-17,90.0,"Comedy, Lgbtq+",English,"Lindy Heymann,Christian Taylor","Christian Taylor,Lindy Heymann,Jason Buchtel",$34.6K,,Surround,Showboy,2187.0
7831972,/m/026fm74,The Chimp,1932-05-21,,25.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",the-chimp,The Chimp,56.0,,,,1932-05-21,,25.0,Comedy,English,James Parrott,H. M. Walker,,,,The Chimp,0.0
7893193,/m/026hy89,Coast to Coast,1980-10-03,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",coast-to-coast,Coast to Coast,21.0,,,,,2007-01-12,108.0,"Comedy, Drama",English,Paul Mazursky,,,,,Coast to Coast,9597.0
7906976,/m/026jm1t,Seema Shastri,2007-11-16,,,"{""/m/09s02"": ""Telugu language""}","{""/m/03rk0"": ""India""}",{'/m/01z4y': 'Comedy'},shiv_shastri_balboa,Shiv Shastri Balboa,,,,,2023-02-10,,130.0,Comedy,Hindi,Ajayan Venugopalan,Ajayan Venugopalan,,Rajnandini Entertainment,,Seema Shastri,5565.0
7971740,/m/026lzk3,Below Zero,1930-04-26,,20.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white', '/m/09q17': 'Slapstick'}",promedio_rojo_2005,Below Average,68.0,,,,2004-09-10,,103.0,Comedy,Spanish (Spain),Nicolás López,Nicolás López,,,Surround,Below Zero,27166.0
7984838,/m/026mfdt,Semi-Pro,2008-02-19,43884904.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/01z02hx': 'Sports', '/m/04xvlr': 'Period piece', '/m/01z4y': 'Comedy'}",semi_pro,Semi-Pro,38.0,22.0,R,"['Some Sexual Content', 'Language']",2008-02-29,2008-06-03,91.0,Comedy,English,Kent Alterman,Scot Armstrong,$33.5M,New Line Cinema,"SDDS, DTS, Dolby SRD",Semi-Pro,10.0
7987093,/m/026mjwv,Pardon My Backfire,1953-08-15,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",pardon_my_blooper,Pardon My Blooper,,,,,,2017-08-29,75.0,"Documentary, Comedy, History, Drama",English,Kermit Schafer,,,,,Pardon My Backfire,23390.0
8022646,/m/026nw66,The Girl from Monday,2005-04-15,,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/06n90': 'Science Fiction', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0cshrf': 'Political cinema'}",1155058-girl_from_monday,The Girl From Monday,34.0,41.0,R,"['Brief Sexuality', 'Some Nudity', 'Language']",2005-01-26,2006-01-10,84.0,"Comedy, Drama, Sci-fi",English,Hal Hartley,"Hal Hartley,Steve Hamilton",,,,The Girl from Monday,79.0
